"x","y"
"0.0","19.736750496631366"
"0.1000100010001","19.736701215715613"
"0.2000200020002","19.73664720470889"
"0.3000300030003001","19.736590912269182"
"0.4000400040004","19.73653021214816"
"0.5000500050005001","19.736466531164428"
"0.6000600060006002","19.736399962769912"
"0.7000700070007","19.73632941349052"
"0.8000800080008","19.73625625469227"
"0.9000900090009001","19.73617839454981"
"1.0001000100010002","19.73609718339713"
"1.1001100110011","19.73601407901673"
"1.2001200120012003","19.735926523182137"
"1.3001300130013","19.735835939064305"
"1.4001400140014","19.735742188919243"
"1.5001500150015001","19.735644744588683"
"1.6001600160016","19.735543535671674"
"1.7001700170017","19.73543979361942"
"1.8001800180018002","19.7353318572128"
"1.9001900190018999","19.735220905760873"
"2.0002000200020005","19.735106470851147"
"2.1002100210021","19.734989065111947"
"2.2002200220022","19.73486791183397"
"2.3002300230023","19.734743279213"
"2.4002400240024007","19.734615291143424"
"2.5002500250025","19.734484067791154"
"2.6002600260026","19.734350040987746"
"2.7002700270027002","19.73421137872226"
"2.8002800280028","19.73407036813361"
"2.9002900290029006","19.733925631806898"
"3.0003000300030003","19.73377683565955"
"3.1003100310031","19.733625554034706"
"3.2003200320032","19.733471458890172"
"3.3003300330033003","19.733313360937377"
"3.4003400340034","19.73315044241148"
"3.5003500350035","19.73298624624056"
"3.6003600360036003","19.73281796237803"
"3.7003700370037","19.73264579553857"
"3.8003800380037998","19.732471128563535"
"3.9003900390039004","19.732292834451325"
"4.000400040004001","19.73210978926305"
"4.1004100410041","19.731924287145503"
"4.2004200420042","19.731736149046352"
"4.3004300430043","19.7315446014907"
"4.4004400440044","19.731349077583594"
"4.5004500450045","19.73115015131311"
"4.6004600460046","19.730947553879385"
"4.7004700470047","19.73074195426814"
"4.800480048004801","19.730532752548466"
"4.900490049004901","19.730320344092625"
"5.000500050005","19.73010563100968"
"5.1005100510051005","19.72988650795072"
"5.2005200520052","19.729663732637555"
"5.3005300530053","19.729437765012133"
"5.4005400540054005","19.729207230981746"
"5.5005500550055","19.728975011773176"
"5.6005600560056","19.728739272383496"
"5.7005700570057005","19.728499675848948"
"5.800580058005801","19.7282570735764"
"5.900590059005901","19.728011819308772"
"6.0006000600060005","19.727761389666604"
"6.1006100610061","19.727508592155544"
"6.2006200620062","19.727252650654414"
"6.300630063006301","19.72699334100647"
"6.4006400640064","19.726729243459225"
"6.5006500650065","19.726462748225"
"6.600660066006601","19.726193284377096"
"6.7006700670067","19.725920739671803"
"6.8006800680068","19.725643991524432"
"6.900690069006901","19.72536451010156"
"7.000700070007","19.725081600833967"
"7.1007100710071","19.72479469667067"
"7.200720072007201","19.72450457133996"
"7.3007300730073","19.72421118102251"
"7.4007400740074","19.723914127958473"
"7.500750075007501","19.72361394662748"
"7.6007600760075995","19.723311402659007"
"7.700770077007699","19.72300452288148"
"7.800780078007801","19.722693848526365"
"7.900790079007901","19.72238035465459"
"8.000800080008002","19.722064402938326"
"8.1008100810081","19.721743079546194"
"8.2008200820082","19.721419201673726"
"8.3008300830083","19.72109246877147"
"8.4008400840084","19.72076269285687"
"8.5008500850085","19.720429211519903"
"8.6008600860086","19.720091627637828"
"8.7008700870087","19.719750841103316"
"8.8008800880088","19.71940691904396"
"8.9008900890089","19.71906020108215"
"9.000900090009","19.718709883079125"
"9.1009100910091","19.71835568212351"
"9.2009200920092","19.717998695437142"
"9.3009300930093","19.71763764860151"
"9.4009400940094","19.71727227687775"
"9.500950095009502","19.716906241554874"
"9.600960096009603","19.716534878841138"
"9.7009700970097","19.716161771971787"
"9.800980098009802","19.715783588781886"
"9.900990099009903","19.715402785843366"
"10.00100010001","19.715018630307526"
"10.1010101010101","19.714631427871726"
"10.201020102010201","19.71423995482925"
"10.3010301030103","19.713845997111168"
"10.4010401040104","19.71344802883141"
"10.501050105010503","19.71304712113838"
"10.6010601060106","19.712642898092152"
"10.701070107010702","19.71223570493493"
"10.801080108010801","19.711824434040217"
"10.901090109010902","19.711410495729897"
"11.001100110011","19.71099226436607"
"11.101110111011101","19.71057065369354"
"11.2011201120112","19.710146767851025"
"11.3011301130113","19.709718407507342"
"11.401140114011401","19.70928774664558"
"11.5011501150115","19.70885317862475"
"11.601160116011602","19.70841626140167"
"11.701170117011703","19.707974305320693"
"11.801180118011802","19.707529748368735"
"11.901190119011902","19.707081151222248"
"12.001200120012001","19.706629899681577"
"12.1012101210121","19.706175941877962"
"12.2012201220122","19.705717712979105"
"12.301230123012301","19.70525655737001"
"12.4012401240124","19.704792149065383"
"12.5012501250125","19.704324281124308"
"12.601260126012601","19.703852005872882"
"12.7012701270127","19.703378535978892"
"12.8012801280128","19.70289950984078"
"12.901290129012901","19.702419126649847"
"13.001300130013","19.70193363114562"
"13.1013101310131","19.70144612332373"
"13.201320132013201","19.70095523053695"
"13.3013301330133","19.70045926737466"
"13.4013401340134","19.699961787327446"
"13.501350135013501","19.699460607401573"
"13.6013601360136","19.69895646977277"
"13.7013701370137","19.698447329038125"
"13.801380138013801","19.697935636495952"
"13.9013901390139","19.69742105142819"
"14.001400140014","19.696903469560535"
"14.101410141014101","19.69638166738568"
"14.2014201420142","19.695857577274065"
"14.3014301430143","19.695329279189036"
"14.401440144014401","19.69479818778335"
"14.5014501450145","19.694263124928042"
"14.6014601460146","19.693723868128526"
"14.701470147014701","19.69318366319787"
"14.8014801480148","19.692638646349078"
"14.9014901490149","19.692090835790857"
"15.001500150015001","19.691539273934488"
"15.1015101510151","19.69098499420324"
"15.201520152015199","19.69042643155881"
"15.301530153015301","19.68986506120751"
"15.401540154015398","19.68929933855584"
"15.5015501550155","19.68873185928825"
"15.601560156015601","19.688160655769185"
"15.7015701570157","19.687585910561445"
"15.801580158015803","19.687008700774275"
"15.901590159015903","19.686427159215036"
"16.001600160016004","19.685842699800368"
"16.1016101610161","19.685253601211627"
"16.2016201620162","19.684663225017275"
"16.301630163016306","19.68406882272517"
"16.4016401640164","19.68347033922344"
"16.5016501650165","19.682868902351473"
"16.6016601660166","19.682264942836795"
"16.7016701670167","19.681656252140513"
"16.8016801680168","19.68104537728814"
"16.901690169016902","19.680430081844367"
"17.001700170017","19.679813978814884"
"17.1017101710171","19.679192667400155"
"17.2017201720172","19.6785670636572"
"17.3017301730173","19.67793898761254"
"17.4017401740174","19.677309314502768"
"17.501750175017502","19.67667392852601"
"17.6017601760176","19.676037598535334"
"17.7017701770177","19.67539547334739"
"17.8017801780178","19.674751033326462"
"17.9017901790179","19.674103814085196"
"18.001800180018","19.673452764155794"
"18.101810181018102","19.672798602653533"
"18.2018201820182","19.672141977690686"
"18.3018301830183","19.671480977998954"
"18.4018401840184","19.670816436165723"
"18.5018501850185","19.670149932597973"
"18.6018601860186","19.669477704775474"
"18.701870187018702","19.66880512978988"
"18.8018801880188","19.66812739102663"
"18.9018901890189","19.667447205105475"
"19.001900190019004","19.66676250676845"
"19.1019101910191","19.666075058096535"
"19.201920192019205","19.66538480268334"
"19.301930193019302","19.664691579501064"
"19.4019401940194","19.663994446020446"
"19.5019501950195","19.663293303969027"
"19.601960196019604","19.66259039214773"
"19.7019701970197","19.661882881765003"
"19.801980198019805","19.66117260826958"
"19.901990199019902","19.660460529273006"
"20.00200020002","19.659743390453805"
"20.1020102010201","19.659022364176188"
"20.2020202020202","19.658299902700833"
"20.3020302030203","19.657572803407323"
"20.402040204020402","19.65684219949927"
"20.502050205020502","19.65610880896137"
"20.6020602060206","19.65537290065321"
"20.7020702070207","19.654633374842195"
"20.8020802080208","19.653890051803046"
"20.9020902090209","19.65314428715596"
"21.002100210021005","19.652394575382676"
"21.102110211021103","19.651641703984257"
"21.2021202120212","19.650885631913315"
"21.3021302130213","19.650125737840046"
"21.402140214021404","19.6493629127211"
"21.5021502150215","19.648597565022108"
"21.602160216021602","19.647828744000847"
"21.702170217021703","19.647056007310717"
"21.802180218021803","19.646279992365017"
"21.9021902190219","19.645500680618124"
"22.002200220022","19.644718609777957"
"22.1022102210221","19.643932919156107"
"22.202220222022202","19.643143941482037"
"22.302230223022303","19.64235233894094"
"22.4022402240224","19.64155703876226"
"22.5022502250225","19.640758214951326"
"22.6022602260226","19.639956647397483"
"22.7022702270227","19.639151534516923"
"22.802280228022802","19.638343492679958"
"22.902290229022903","19.63753070725376"
"23.002300230023","19.6367165605198"
"23.1023102310231","19.635898279628638"
"23.202320232023204","19.635076663645243"
"23.3023302330233","19.634251953417493"
"23.402340234023406","19.63342467184538"
"23.502350235023503","19.632593414875974"
"23.602360236023603","19.631757816052772"
"23.7023702370237","19.630920855878827"
"23.802380238023805","19.630080237187414"
"23.9023902390239","19.629235729640087"
"24.002400240024002","19.62838902414964"
"24.1024102410241","19.62753808661488"
"24.2024202420242","19.6266840598675"
"24.3024302430243","19.625826695805518"
"24.4024402440244","19.62496655274615"
"24.5024502450245","19.624103045049537"
"24.602460246024602","19.62323602061086"
"24.702470247024703","19.622366408551844"
"24.8024802480248","19.621492703127583"
"24.9024902490249","19.620616574417248"
"25.002500250025","19.619736277610738"
"25.1025102510251","19.61885327905062"
"25.202520252025202","19.61796751796736"
"25.302530253025303","19.617078071605253"
"25.4025402540254","19.616184962502"
"25.502550255025504","19.61528932806912"
"25.6025602560256","19.614389876995112"
"25.702570257025705","19.61348774303759"
"25.802580258025802","19.612582564724512"
"25.902590259025903","19.61167377576757"
"26.002600260026","19.610760539281703"
"26.1026102610261","19.609846506056872"
"26.2026202620262","19.608928017442505"
"26.302630263026302","19.608005469787987"
"26.402640264026402","19.607081250590117"
"26.5026502650265","19.606153034680837"
"26.6026602660266","19.605222250762743"
"26.702670267026704","19.60428727500195"
"26.8026802680268","19.603350070908665"
"26.902690269026905","19.602408853280778"
"27.002700270027002","19.601464068419553"
"27.102710271027103","19.600517472209123"
"27.2027202720272","19.59956583530353"
"27.302730273027304","19.598612312734335"
"27.4027402740274","19.597656289892676"
"27.502750275027505","19.596696060354315"
"27.602760276027603","19.595731556729845"
"27.7027702770277","19.594766515448633"
"27.8027802780278","19.593796464951687"
"27.902790279027904","19.59282350981504"
"28.002800280028","19.591846726677453"
"28.102810281028102","19.590867584476975"
"28.202820282028203","19.589884783112012"
"28.3028302830283","19.588898996014873"
"28.4028402840284","19.587910817830636"
"28.502850285028504","19.586918949814926"
"28.6028602860286","19.58592301422206"
"28.702870287028706","19.584925019530097"
"28.802880288028803","19.583922590037023"
"28.9028902890289","19.582917866851336"
"29.002900290029","19.58191028860881"
"29.102910291029104","19.58089874179697"
"29.2029202920292","19.579884730251994"
"29.302930293029302","19.57886736241353"
"29.402940294029403","19.577846270044947"
"29.5029502950295","19.57682204517862"
"29.6029602960296","19.575796039226812"
"29.7029702970297","19.57476565995242"
"29.8029802980298","19.573731621727216"
"29.902990299029902","19.5726954829081"
"30.003000300030003","19.571656366742538"
"30.103010301030103","19.57061279412061"
"30.2030203020302","19.56956648028222"
"30.3030303030303","19.568516197575235"
"30.403040304030398","19.567464823085885"
"30.503050305030502","19.56640852377519"
"30.603060306030603","19.565350856853517"
"30.7030703070307","19.564288443736057"
"30.803080308030797","19.56322326545416"
"30.9030903090309","19.562154973314488"
"31.003100310031","19.561083874826746"
"31.103110311031102","19.560009807193257"
"31.203120312031203","19.558931970768747"
"31.3031303130313","19.557850947647395"
"31.4031403140314","19.556766341158454"
"31.5031503150315","19.55567958940025"
"31.603160316031605","19.55458919164784"
"31.703170317031702","19.553496211361683"
"31.803180318031806","19.552398897343878"
"31.9031903190319","19.551300672578517"
"32.00320032003201","19.550196309260876"
"32.1032103210321","19.549090712722354"
"32.2032203220322","19.54798181605001"
"32.3032303230323","19.54686944072347"
"32.4032403240324","19.5457546736769"
"32.503250325032504","19.54463494624005"
"32.60326032603261","19.54351435173555"
"32.703270327032705","19.54238947845391"
"32.8032803280328","19.541261343945642"
"32.9032903290329","19.54013165459606"
"33.003300330033","19.538996468301676"
"33.10331033103311","19.53785889208759"
"33.2033203320332","19.536718450892153"
"33.3033303330333","19.53557576520821"
"33.4033403340334","19.53442988946535"
"33.5033503350335","19.53327904487227"
"33.6033603360336","19.53212553996717"
"33.703370337033704","19.5309696458888"
"33.803380338033804","19.529810466611615"
"33.903390339033905","19.528649046930283"
"34.003400340034","19.5274834922133"
"34.1034103410341","19.526314072995838"
"34.2034203420342","19.52514351004969"
"34.30343034303431","19.523968723565982"
"34.4034403440344","19.52279145736469"
"34.5034503450345","19.521610090830077"
"34.6034603460346","19.5204261973611"
"34.7034703470347","19.519239820180612"
"34.8034803480348","19.51804881740445"
"34.903490349034904","19.516856765749267"
"35.003500350035004","19.515660114358592"
"35.10351035103511","19.51446036849838"
"35.2035203520352","19.513257734384847"
"35.3035303530353","19.51205226975405"
"35.4035403540354","19.510843534059386"
"35.50355035503551","19.509631675237117"
"35.6035603560356","19.50841680466468"
"35.7035703570357","19.507199340687258"
"35.8035803580358","19.505977356641257"
"35.90359035903591","19.504754210732663"
"36.003600360036","19.503526324431284"
"36.103610361036104","19.502296725906238"
"36.203620362036204","19.50106343137018"
"36.30363036303631","19.499826700631115"
"36.4036403640364","19.498586773439317"
"36.5036503650365","19.497344827655915"
"36.6036603660366","19.496098807278827"
"36.7036703670367","19.494850093151687"
"36.8036803680368","19.493598476525133"
"36.9036903690369","19.492343480161136"
"37.003700370037","19.491086562610757"
"37.1037103710371","19.489824936391877"
"37.2037203720372","19.488560852601463"
"37.303730373037304","19.48729426965492"
"37.403740374037405","19.486024605647188"
"37.50375037503751","19.484750483537088"
"37.6037603760376","19.4834735623021"
"37.7037703770377","19.482195403989223"
"37.8037803780378","19.480913074921794"
"37.9037903790379","19.479627888168174"
"38.00380038003801","19.478339472268825"
"38.1038103810381","19.47704770453165"
"38.2038203820382","19.47575326321821"
"38.3038303830383","19.4744560986028"
"38.40384038403841","19.47315490739001"
"38.503850385038504","19.471852117646232"
"38.603860386038605","19.470544775183956"
"38.703870387038705","19.469234201661806"
"38.8038803880388","19.467922704303025"
"38.9038903890389","19.46660600153626"
"39.003900390039","19.465288362429803"
"39.1039103910391","19.46396600714298"
"39.20392039203921","19.462640892142062"
"39.3039303930393","19.461313847709146"
